9.099590778350830078e-01,2.482916831970214844e+00
4.193997383117675781e-01,2.937896251678466797e+00
-7.130479812622070312e-02,3.147596120834350586e+00
-5.607329607009887695e-01,3.111943721771240234e+00
-1.050912976264953613e+00,2.831577301025390625e+00
-1.538144350051879883e+00,2.306120872497558594e+00
-2.026463031768798828e+00,1.537048697471618652e+00
-2.514337062835693359e+00,5.238171815872192383e-01
-3.002755641937255859e+00,-7.333513498306274414e-01
-3.488341569900512695e+00,-2.234729290008544922e+00
-3.972342252731323242e+00,-3.978899955749511719e+00
-4.456879615783691406e+00,-5.965071201324462891e+00
-4.936063766479492188e+00,-8.193511009216308594e+00
-5.409028530120849609e+00,-1.066154289245605469e+01
-5.865328788757324219e+00,-1.336605739593505859e+01
-6.295385360717773438e+00,-1.629872131347656250e+01
-6.670619964599609375e+00,-1.944641494750976562e+01
-6.921766281127929688e+00,-2.278172492980957031e+01
-7.090950012207031250e+00,-2.624260711669921875e+01
-7.100388526916503906e+00,-2.978808212280273438e+01
-7.018566131591796875e+00,-3.333827590942382812e+01
-6.800736904144287109e+00,-3.684755706787109375e+01
-6.506582260131835938e+00,-4.024792480468750000e+01
-6.151954650878906250e+00,-4.350121688842773438e+01
-5.767141819000244141e+00,-4.657719421386718750e+01
-5.351199150085449219e+00,-4.946076583862304688e+01
-4.940340042114257812e+00,-5.213636398315429688e+01
-4.529008388519287109e+00,-5.460653305053710938e+01
-4.096843242645263672e+00,-5.687103652954101562e+01
-3.669072628021240234e+00,-5.891945648193359375e+01
-3.262737274169921875e+00,-6.075399398803710938e+01
-2.854232549667358398e+00,-6.238536071777343750e+01
-2.440525531768798828e+00,-6.381247711181640625e+01
-2.031819820404052734e+00,-6.503273773193359375e+01
-1.640058040618896484e+00,-6.604864501953125000e+01
-1.265891790390014648e+00,-6.686867523193359375e+01
-9.275114536285400391e-01,-6.750161743164062500e+01
-6.129858493804931641e-01,-6.796537017822265625e+01
-3.028576374053955078e-01,-6.827186584472656250e+01
-5.440711975097656250e-04,-6.842329406738281250e+01
2.214832305908203125e-01,-6.842356872558593750e+01
4.185155630111694336e-01,-6.831282806396484375e+01
6.120331883430480957e-01,-6.810356903076171875e+01
7.364700436592102051e-01,-6.779755401611328125e+01
8.573752641677856445e-01,-6.742932128906250000e+01
9.472259283065795898e-01,-6.700063323974609375e+01
9.941971898078918457e-01,-6.652702331542968750e+01
1.001044034957885742e+00,-6.602992248535156250e+01
9.955198764801025391e-01,-6.552940368652343750e+01
1.018674135208129883e+00,-6.503164672851562500e+01
1.008438944816589355e+00,-6.452230834960937500e+01
9.505852460861206055e-01,-6.401808929443359375e+01
9.029929041862487793e-01,-6.354279708862304688e+01
8.061058521270751953e-01,-6.309130096435546875e+01
7.537066936492919922e-01,-6.268824768066406250e+01
6.525684595108032227e-01,-6.231139373779296875e+01
5.242512822151184082e-01,-6.198511123657226562e+01
4.258351624011993408e-01,-6.172298431396484375e+01
2.806583344936370850e-01,-6.151006698608398438e+01
1.781580448150634766e-01,-6.136973953247070312e+01
3.671163320541381836e-02,-6.128065872192382812e+01
-4.195371270179748535e-02,-6.126230239868164062e+01
-1.702484786510467529e-01,-6.128327941894531250e+01
-2.543482482433319092e-01,-6.136840438842773438e+01
-3.577698171138763428e-01,-6.149557876586914062e+01
-3.932562470436096191e-01,-6.167446517944335938e+01
-4.314366281032562256e-01,-6.187109375000000000e+01
-4.822423458099365234e-01,-6.208681106567382812e+01
-5.266085863113403320e-01,-6.232793045043945312e+01
-5.446842908859252930e-01,-6.259123611450195312e+01
-5.279262661933898926e-01,-6.286357879638671875e+01
-5.143731236457824707e-01,-6.312754058837890625e+01
-4.565207362174987793e-01,-6.338472747802734375e+01
-4.146373867988586426e-01,-6.361298751831054688e+01
-3.558405637741088867e-01,-6.382030487060546875e+01
-2.840828895568847656e-01,-6.399822616577148438e+01
-2.067370414733886719e-01,-6.414026641845703125e+01
-1.113722920417785645e-01,-6.424363708496093750e+01
-4.768502712249755859e-02,-6.429932403564453125e+01
-1.883184909820556641e-02,-6.432316589355468750e+01
8.813321590423583984e-03,-6.433258056640625000e+01
3.042125701904296875e-02,-6.432817077636718750e+01
1.196152567863464355e-01,-6.431295776367187500e+01
1.668462157249450684e-01,-6.425315093994140625e+01
2.332228422164916992e-01,-6.416973114013671875e+01
2.319927811622619629e-01,-6.405312347412109375e+01
2.490921616554260254e-01,-6.393712615966796875e+01
2.211807966232299805e-01,-6.381258010864257812e+01
1.838756799697875977e-01,-6.370198822021484375e+01
1.427033245563507080e-01,-6.361005020141601562e+01
1.227852702140808105e-01,-6.353870010375976562e+01
4.449203610420227051e-02,-6.347730636596679688e+01
-1.322469115257263184e-02,-6.345505905151367188e+01
-9.199827909469604492e-02,-6.346166992187500000e+01
-1.562105417251586914e-01,-6.350766754150390625e+01
-1.117840409278869629e-01,-6.358577346801757812e+01
7.137471437454223633e-02,-6.364166641235351562e+01
3.642091155052185059e-01,-6.360597991943359375e+01
7.062937617301940918e-01,-6.342387390136718750e+01
7.062937617301940918e-01,-6.307072830200195312e+01
