3.540298223495483398e+00,5.135874748229980469e+00,5.344096660614013672e+00,-2.998611211776733398e+00
3.050534963607788086e+00,5.616405010223388672e+00,7.114245891571044922e+00,-4.306738376617431641e-01
2.560915946960449219e+00,6.094595909118652344e+00,8.639513015747070312e+00,2.377528667449951172e+00
2.071024656295776367e+00,6.570272445678710938e+00,9.919971466064453125e+00,5.424826622009277344e+00
1.581284046173095703e+00,7.041195392608642578e+00,1.095548343658447266e+01,8.709962844848632812e+00
1.091399073600769043e+00,7.503922939300537109e+00,1.174612522125244141e+01,1.223056030273437500e+01
6.016724109649658203e-01,7.949290752410888672e+00,1.229182434082031250e+01,1.598252201080322266e+01
1.121156215667724609e-01,8.364446640014648438e+00,1.259266090393066406e+01,1.995716667175292969e+01
-3.776195943355560303e-01,8.721569061279296875e+00,1.264871883392333984e+01,2.413938903808593750e+01
-8.669046163558959961e-01,8.969851493835449219e+00,1.245990943908691406e+01,2.850017356872558594e+01
-1.356339097023010254e+00,9.072045326232910156e+00,1.202645683288574219e+01,3.298509979248046875e+01
-1.845804572105407715e+00,9.019484519958496094e+00,1.134828758239746094e+01,3.752112197875976562e+01
-2.335070371627807617e+00,8.830859184265136719e+00,1.042538547515869141e+01,4.203086471557617188e+01
-2.824316024780273438e+00,8.553712844848632812e+00,9.257850646972656250e+00,4.644629287719726562e+01
-3.313596963882446289e+00,8.213256835937500000e+00,7.845692634582519531e+00,5.072314834594726562e+01
-3.802597045898437500e+00,7.827652931213378906e+00,6.188894271850585938e+00,5.482977676391601562e+01
-4.291582107543945312e+00,7.409564971923828125e+00,4.287595748901367188e+00,5.874360275268554688e+01
-4.779942035675048828e+00,6.976758003234863281e+00,2.141804695129394531e+00,6.244838714599609375e+01
-5.268190383911132812e+00,6.535130977630615234e+00,-2.481663227081298828e-01,6.593676757812500000e+01
-5.755875587463378906e+00,6.088490009307861328e+00,-2.882261514663696289e+00,6.920433044433593750e+01
-6.243246078491210938e+00,5.640182018280029297e+00,-5.760199546813964844e+00,7.224857330322265625e+01
-6.729359626770019531e+00,5.191901683807373047e+00,-8.881822586059570312e+00,7.506866455078125000e+01
-7.212538242340087891e+00,4.745577812194824219e+00,-1.224650192260742188e+01,7.766461181640625000e+01
-7.687275886535644531e+00,4.299604415893554688e+00,-1.585277080535888672e+01,8.003739929199218750e+01
-8.135658264160156250e+00,3.857157230377197266e+00,-1.969640922546386719e+01,8.218720245361328125e+01
-8.500816345214843750e+00,3.419287919998168945e+00,-2.376423835754394531e+01,8.411578369140625000e+01
-8.583136558532714844e+00,2.987378120422363281e+00,-2.801464653015136719e+01,8.582542419433593750e+01
-8.444804191589355469e+00,2.564201354980468750e+00,-3.230621337890625000e+01,8.731911468505859375e+01
-8.045064926147460938e+00,2.150342226028442383e+00,-3.652861404418945312e+01,8.860121154785156250e+01
-7.614113330841064453e+00,1.747330069541931152e+00,-4.055114746093750000e+01,8.967638397216796875e+01
-7.174962997436523438e+00,1.361214160919189453e+00,-4.435820388793945312e+01,9.055004882812500000e+01
-6.732104778289794922e+00,9.902434945106506348e-01,-4.794568634033203125e+01,9.123065948486328125e+01
-6.287017345428466797e+00,6.416367888450622559e-01,-5.131173706054687500e+01,9.172578430175781250e+01
-5.839846134185791016e+00,3.200501203536987305e-01,-5.445524597167968750e+01,9.204660034179687500e+01
-5.391152858734130859e+00,2.618539333343505859e-02,-5.737516784667968750e+01,9.220662689208984375e+01
-4.942789554595947266e+00,-2.363948225975036621e-01,-6.007074356079101562e+01,9.221971893310546875e+01
-4.494400501251220703e+00,-4.656345248222351074e-01,-6.254213714599609375e+01,9.210152435302734375e+01
-4.047146797180175781e+00,-6.662465333938598633e-01,-6.478933715820312500e+01,9.186870574951171875e+01
-3.600044965744018555e+00,-8.278626203536987305e-01,-6.681291198730468750e+01,9.153558349609375000e+01
-3.155810594558715820e+00,-9.554908275604248047e-01,-6.861293792724609375e+01,9.112165069580078125e+01
-2.715200662612915039e+00,-1.054126501083374023e+00,-7.019084167480468750e+01,9.064390563964843750e+01
-2.278885364532470703e+00,-1.120540738105773926e+00,-7.154843902587890625e+01,9.011684417724609375e+01
-1.851077079772949219e+00,-1.157185316085815430e+00,-7.268788146972656250e+01,8.955657196044921875e+01
-1.431100606918334961e+00,-1.166184425354003906e+00,-7.361341857910156250e+01,8.897798156738281250e+01
-1.025006175041198730e+00,-1.149651288986206055e+00,-7.432897186279296875e+01,8.839488983154296875e+01
-6.358830928802490234e-01,-1.111436009407043457e+00,-7.484147644042968750e+01,8.782006072998046875e+01
-2.696486711502075195e-01,-1.055507659912109375e+00,-7.515941619873046875e+01,8.726434326171875000e+01
6.647092103958129883e-02,-9.854133129119873047e-01,-7.529424285888671875e+01,8.673658752441406250e+01
3.697742819786071777e-01,-9.078773260116577148e-01,-7.526100921630859375e+01,8.624388122558593750e+01
6.355381011962890625e-01,-8.177251815795898438e-01,-7.507611846923828125e+01,8.578993988037109375e+01
8.619683980941772461e-01,-7.219244241714477539e-01,-7.475834655761718750e+01,8.538108062744140625e+01
1.049450516700744629e+00,-6.150848269462585449e-01,-7.432736206054687500e+01,8.502011871337890625e+01
1.202921628952026367e+00,-5.135233998298645020e-01,-7.380263519287109375e+01,8.471257781982421875e+01
1.312783956527709961e+00,-4.092767238616943359e-01,-7.320117187500000000e+01,8.445581817626953125e+01
1.387086868286132812e+00,-3.016690015792846680e-01,-7.254477691650390625e+01,8.425118255615234375e+01
1.432780981063842773e+00,-1.960716247558593750e-01,-7.185123443603515625e+01,8.410034942626953125e+01
1.437934041023254395e+00,-9.272706508636474609e-02,-7.113484191894531250e+01,8.400231170654296875e+01
1.397529602050781250e+00,8.207082748413085938e-03,-7.041587829589843750e+01,8.395594787597656250e+01
1.285882592201232910e+00,1.050776243209838867e-01,-6.971711730957031250e+01,8.396005249023437500e+01
1.128200173377990723e+00,1.987940669059753418e-01,-6.907417297363281250e+01,8.401258850097656250e+01
9.502066373825073242e-01,2.744751572608947754e-01,-6.851007080078125000e+01,8.411198425292968750e+01
7.629243135452270508e-01,3.381020426750183105e-01,-6.803496551513671875e+01,8.424922180175781250e+01
5.722445249557495117e-01,3.886537551879882812e-01,-6.765350341796875000e+01,8.441827392578125000e+01
3.869125843048095703e-01,4.305521845817565918e-01,-6.736737823486328125e+01,8.461260223388671875e+01
2.130131423473358154e-01,4.574695825576782227e-01,-6.717391967773437500e+01,8.482788085937500000e+01
4.525917768478393555e-02,4.736783504486083984e-01,-6.706741333007812500e+01,8.505661773681640625e+01
-1.045672595500946045e-01,4.785507917404174805e-01,-6.704478454589843750e+01,8.529345703125000000e+01
-2.314826846122741699e-01,4.651429951190948486e-01,-6.709706878662109375e+01,8.553273010253906250e+01
-3.363164663314819336e-01,4.454293847084045410e-01,-6.721280670166015625e+01,8.576530456542968750e+01
-4.217475354671478271e-01,4.154074192047119141e-01,-6.738096618652343750e+01,8.598802185058593750e+01
-4.865969717502593994e-01,3.741849660873413086e-01,-6.759184265136718750e+01,8.619572448730468750e+01
-5.297460556030273438e-01,3.285095989704132080e-01,-6.783514404296875000e+01,8.638282012939453125e+01
-5.573498010635375977e-01,2.773143649101257324e-01,-6.810001373291015625e+01,8.654707336425781250e+01
-5.638887882232666016e-01,2.246651947498321533e-01,-6.837868499755859375e+01,8.668572998046875000e+01
-5.508862137794494629e-01,1.708967387676239014e-01,-6.866062927246093750e+01,8.679806518554687500e+01
-5.161065459251403809e-01,1.096388101577758789e-01,-6.893607330322265625e+01,8.688351440429687500e+01
-4.702668190002441406e-01,5.476438999176025391e-02,-6.919412994384765625e+01,8.693833160400390625e+01
-4.160298705101013184e-01,-4.375904798507690430e-03,-6.942926025390625000e+01,8.696571350097656250e+01
-3.505331277847290039e-01,-5.970317125320434570e-02,-6.963727569580078125e+01,8.696352386474609375e+01
-2.788518071174621582e-01,-1.094531714916229248e-01,-6.981254577636718750e+01,8.693367004394531250e+01
-1.957752704620361328e-01,-1.520963609218597412e-01,-6.995197296142578125e+01,8.687894439697265625e+01
-1.181948781013488770e-01,-1.820436418056488037e-01,-7.004985809326171875e+01,8.680289459228515625e+01
-3.577959537506103516e-02,-2.033559083938598633e-01,-7.010895538330078125e+01,8.671187591552734375e+01
3.666055202484130859e-02,-2.227411866188049316e-01,-7.012684631347656250e+01,8.661019897460937500e+01
1.003302931785583496e-01,-2.254133224487304688e-01,-7.010851287841796875e+01,8.649882507324218750e+01
1.574271321296691895e-01,-2.216497659683227539e-01,-7.005834960937500000e+01,8.638611602783203125e+01
2.023578286170959473e-01,-2.097348570823669434e-01,-6.997963714599609375e+01,8.627529144287109375e+01
2.273451685905456543e-01,-1.801927685737609863e-01,-6.987845611572265625e+01,8.617042541503906250e+01
2.349603176116943359e-01,-1.415358781814575195e-01,-6.976478576660156250e+01,8.608032989501953125e+01
2.309196889400482178e-01,-8.764535188674926758e-02,-6.964730834960937500e+01,8.600955963134765625e+01
