1.878137350082397461e+00,2.464967012405395508e+00
2.369314432144165039e+00,3.404035568237304688e+00
2.860074520111083984e+00,4.588692665100097656e+00
3.349561452865600586e+00,6.018730163574218750e+00
3.838555574417114258e+00,7.693511009216308594e+00
4.326786518096923828e+00,9.612789154052734375e+00
4.812476158142089844e+00,1.177618217468261719e+01
5.293406486511230469e+00,1.418242073059082031e+01
5.768986225128173828e+00,1.682912445068359375e+01
6.229053974151611328e+00,1.971361732482910156e+01
6.667737483978271484e+00,2.282814407348632812e+01
7.040506839752197266e+00,2.616201210021972656e+01
7.370856285095214844e+00,2.968226623535156250e+01
7.580783843994140625e+00,3.336769485473632812e+01
7.619474411010742188e+00,3.715808868408203125e+01
7.506702423095703125e+00,4.096782684326171875e+01
7.312425613403320312e+00,4.472117614746093750e+01
7.061083793640136719e+00,4.837738800048828125e+01
6.760679721832275391e+00,5.190792846679687500e+01
6.409778118133544922e+00,5.528826904296875000e+01
6.017811775207519531e+00,5.849315643310546875e+01
5.607682704925537109e+00,6.150206375122070312e+01
5.188544750213623047e+00,6.430590820312500000e+01
4.780169963836669922e+00,6.690017700195312500e+01
4.351465225219726562e+00,6.929026031494140625e+01
3.923000812530517578e+00,7.146599578857421875e+01
3.499841213226318359e+00,7.342749786376953125e+01
3.079920053482055664e+00,7.517742156982421875e+01
2.660593748092651367e+00,7.671738433837890625e+01
2.244312286376953125e+00,7.804768371582031250e+01
1.846684455871582031e+00,7.916983795166015625e+01
1.481161236763000488e+00,8.009317779541015625e+01
1.132529258728027344e+00,8.083375549316406250e+01
7.773725986480712891e-01,8.140001678466796875e+01
4.772870540618896484e-01,8.178870391845703125e+01
1.923490166664123535e-01,8.202734375000000000e+01
-4.815042018890380859e-02,8.212351989746093750e+01
-2.893975675106048584e-01,8.209944152832031250e+01
-5.065329074859619141e-01,8.195474243164062500e+01
-6.801131963729858398e-01,8.170147705078125000e+01
-8.025082349777221680e-01,8.136141967773437500e+01
-9.230802655220031738e-01,8.096016693115234375e+01
-1.030971765518188477e+00,8.049862670898437500e+01
-1.087556838989257812e+00,7.998313903808593750e+01
-1.130049347877502441e+00,7.943936157226562500e+01
-1.093604326248168945e+00,7.887433624267578125e+01
-1.055904388427734375e+00,7.832753753662109375e+01
-1.003431200981140137e+00,7.779958343505859375e+01
-9.243190288543701172e-01,7.729786682128906250e+01
-8.683954477310180664e-01,7.683570861816406250e+01
-7.953720688819885254e-01,7.640151214599609375e+01
-6.788969039916992188e-01,7.600382232666015625e+01
-6.225727796554565430e-01,7.566437530517578125e+01
-5.153302550315856934e-01,7.535308837890625000e+01
-4.116417169570922852e-01,7.509542083740234375e+01
-2.932389974594116211e-01,7.488960266113281250e+01
-1.656720042228698730e-01,7.474298095703125000e+01
-6.610542535781860352e-02,7.466014862060546875e+01
2.593541145324707031e-02,7.462709808349609375e+01
1.164670586585998535e-01,7.464006805419921875e+01
2.223848104476928711e-01,7.469830322265625000e+01
2.849429249763488770e-01,7.480949401855468750e+01
3.198866248130798340e-01,7.495196533203125000e+01
3.254724740982055664e-01,7.511190795898437500e+01
3.575287461280822754e-01,7.527464294433593750e+01
4.062672257423400879e-01,7.545340728759765625e+01
3.730389177799224854e-01,7.565653991699218750e+01
3.914495408535003662e-01,7.584305572509765625e+01
3.821737766265869141e-01,7.603878021240234375e+01
3.535811901092529297e-01,7.622986602783203125e+01
3.286787271499633789e-01,7.640665435791015625e+01
3.148906826972961426e-01,7.657099151611328125e+01
2.658637762069702148e-01,7.672843933105468750e+01
1.657050848007202148e-01,7.686137390136718750e+01
1.018818914890289307e-01,7.694422912597656250e+01
6.469815969467163086e-02,7.699517059326171875e+01
-1.934623718261718750e-02,7.702751922607421875e+01
-5.176308751106262207e-02,7.701784515380859375e+01
-7.686379551887512207e-02,7.699196624755859375e+01
-1.051662862300872803e-01,7.695353698730468750e+01
-1.658718585968017578e-01,7.690095520019531250e+01
-2.077065110206604004e-01,7.681801605224609375e+01
-2.489271461963653564e-01,7.671416473388671875e+01
-2.957576513290405273e-01,7.658969879150390625e+01
-3.210564553737640381e-01,7.644181823730468750e+01
-3.191638886928558350e-01,7.628128814697265625e+01
-3.392624557018280029e-01,7.612170410156250000e+01
-2.816005051136016846e-01,7.595207214355468750e+01
-2.692522704601287842e-01,7.581127166748046875e+01
-1.709313094615936279e-01,7.567664337158203125e+01
-6.523308157920837402e-02,7.559117889404296875e+01
3.684809803962707520e-02,7.555856323242187500e+01
1.424268782138824463e-01,7.557698822021484375e+01
1.850062310695648193e-01,7.564820098876953125e+01
2.364753782749176025e-01,7.574070739746093750e+01
2.554336488246917725e-01,7.585894775390625000e+01
8.850184082984924316e-02,7.598666381835937500e+01
-2.647926509380340576e-01,7.603091430664062500e+01
-6.569306850433349609e-01,7.589852142333984375e+01
-6.569306850433349609e-01,7.557005310058593750e+01
