2.119222640991210938e+00,-2.083919048309326172e+00
2.609420299530029297e+00,-1.024307727813720703e+00
3.099652767181396484e+00,2.804024219512939453e-01
3.590649127960205078e+00,1.830228805541992188e+00
4.079857826232910156e+00,3.625553369522094727e+00
4.569652080535888672e+00,5.665482521057128906e+00
5.058534622192382812e+00,7.950308799743652344e+00
5.545522689819335938e+00,1.047957611083984375e+01
6.027791500091552734e+00,1.325233745574951172e+01
6.507830142974853516e+00,1.626623344421386719e+01
6.977507114410400391e+00,1.952014923095703125e+01
7.411821842193603516e+00,2.300890350341796875e+01
7.816891670227050781e+00,2.671481513977050781e+01
8.107944488525390625e+00,3.062326049804687500e+01
8.286640167236328125e+00,3.467723083496093750e+01
8.238753318786621094e+00,3.882054901123046875e+01
8.056224822998046875e+00,4.293992614746093750e+01
7.809345245361328125e+00,4.696804046630859375e+01
7.477759838104248047e+00,5.087271118164062500e+01
7.100501060485839844e+00,5.461159133911132812e+01
6.686795711517333984e+00,5.816184234619140625e+01
6.276677608489990234e+00,6.150524139404296875e+01
5.849244117736816406e+00,6.464357757568359375e+01
5.417871475219726562e+00,6.756819915771484375e+01
4.980616092681884766e+00,7.027713775634765625e+01
4.533204555511474609e+00,7.276744842529296875e+01
4.086858749389648438e+00,7.503404998779296875e+01
3.650807857513427734e+00,7.707747650146484375e+01
3.217936038970947266e+00,7.890287780761718750e+01
2.797296285629272461e+00,8.051184844970703125e+01
2.379205465316772461e+00,8.191049957275390625e+01
1.974627256393432617e+00,8.310010528564453125e+01
1.572481274604797363e+00,8.408741760253906250e+01
1.185648083686828613e+00,8.487365722656250000e+01
8.169929981231689453e-01,8.546648406982421875e+01
4.720996618270874023e-01,8.587497711181640625e+01
1.666921973228454590e-01,8.611103057861328125e+01
-1.390781998634338379e-01,8.619437408447265625e+01
-4.071662425994873047e-01,8.612483215332031250e+01
-6.347517371177673340e-01,8.592124938964843750e+01
-8.001104593276977539e-01,8.560387420654296875e+01
-9.641172885894775391e-01,8.520381927490234375e+01
-1.088214397430419922e+00,8.472176361083984375e+01
-1.119488358497619629e+00,8.417765808105468750e+01
-1.114597439765930176e+00,8.361791229248046875e+01
-1.147304296493530273e+00,8.306061553955078125e+01
-1.094805121421813965e+00,8.248696136474609375e+01
-1.017061948776245117e+00,8.193955993652343750e+01
-9.850028753280639648e-01,8.143103027343750000e+01
-9.284005165100097656e-01,8.093852996826171875e+01
-8.432002067565917969e-01,8.047432708740234375e+01
-7.654199004173278809e-01,8.005272674560546875e+01
-6.530230045318603516e-01,7.967001342773437500e+01
-5.431340932846069336e-01,7.934349822998046875e+01
-4.631609320640563965e-01,7.907192993164062500e+01
-3.693715929985046387e-01,7.884034729003906250e+01
-2.634468674659729004e-01,7.865566253662109375e+01
-1.312949657440185547e-01,7.852394104003906250e+01
5.980551242828369141e-03,7.845829010009765625e+01
1.410998702049255371e-01,7.846128082275390625e+01
2.099317312240600586e-01,7.853182983398437500e+01
3.291733860969543457e-01,7.863679504394531250e+01
3.700071573257446289e-01,7.880138397216796875e+01
3.953368067741394043e-01,7.898638916015625000e+01
4.340780973434448242e-01,7.918405914306640625e+01
4.471093416213989258e-01,7.940110015869140625e+01
4.880676269531250000e-01,7.962465667724609375e+01
5.203461050987243652e-01,7.986869049072265625e+01
4.623734652996063232e-01,8.012886047363281250e+01
4.584397077560424805e-01,8.036004638671875000e+01
4.340388476848602295e-01,8.058926391601562500e+01
3.926120400428771973e-01,8.080628204345703125e+01
3.549059629440307617e-01,8.100258636474609375e+01
2.828425467014312744e-01,8.118003845214843750e+01
2.437065541744232178e-01,8.132145690917968750e+01
1.489683389663696289e-01,8.144331359863281250e+01
9.476700425148010254e-02,8.151779937744140625e+01
1.398134231567382812e-02,8.156518554687500000e+01
-7.300120592117309570e-02,8.157217407226562500e+01
-1.076286137104034424e-01,8.153567504882812500e+01
-1.819673776626586914e-01,8.148185729980468750e+01
-2.114891409873962402e-01,8.139087677001953125e+01
-2.621572315692901611e-01,8.128513336181640625e+01
-2.838423550128936768e-01,8.115405273437500000e+01
-2.520338594913482666e-01,8.101213073730468750e+01
-2.281927168369293213e-01,8.088611602783203125e+01
-2.195499837398529053e-01,8.077201843261718750e+01
-1.785528957843780518e-01,8.066224670410156250e+01
-1.498062908649444580e-01,8.057296752929687500e+01
-1.069416701793670654e-01,8.049806213378906250e+01
-2.509921789169311523e-03,8.044458770751953125e+01
8.320084214210510254e-02,8.044333648681640625e+01
2.054941356182098389e-01,8.048493957519531250e+01
3.201390802860260010e-01,8.058768463134765625e+01
3.827845752239227295e-01,8.074775695800781250e+01
3.713975846767425537e-01,8.093914794921875000e+01
2.260539829730987549e-01,8.112484741210937500e+01
-1.502907872200012207e-01,8.123787689208984375e+01
-5.913289785385131836e-01,8.116273498535156250e+01
-5.913289785385131836e-01,8.086707305908203125e+01
