6.631010770797729492e-01,-1.035757958889007568e-01,5.363929367065429688e+01,4.694082641601562500e+01
1.757862567901611328e-01,-5.926467776298522949e-01,5.397084426879882812e+01,4.688903808593750000e+01
-3.111493289470672607e-01,-1.081238269805908203e+00,5.405873870849609375e+01,4.659271621704101562e+01
-7.972793579101562500e-01,-1.569134712219238281e+00,5.390316390991210938e+01,4.605209732055664062e+01
-1.281923532485961914e+00,-2.056855916976928711e+00,5.350452423095703125e+01,4.526752853393554688e+01
-1.764967918395996094e+00,-2.543560504913330078e+00,5.286356353759765625e+01,4.423910140991210938e+01
-2.245223999023437500e+00,-3.029282569885253906e+00,5.198107910156250000e+01,4.296731948852539062e+01
-2.721151351928710938e+00,-3.512676239013671875e+00,5.085846710205078125e+01,4.145267868041992188e+01
-3.189695835113525391e+00,-3.993042707443237305e+00,4.949789047241210938e+01,3.969634246826171875e+01
-3.647595167160034180e+00,-4.469192028045654297e+00,4.790304183959960938e+01,3.769982147216796875e+01
-4.088568687438964844e+00,-4.936940193176269531e+00,4.607924270629882812e+01,3.546522521972656250e+01
-4.499940395355224609e+00,-5.388017177581787109e+00,4.403495788574218750e+01,3.299675369262695312e+01
-4.868973731994628906e+00,-5.812804222106933594e+00,4.178498840332031250e+01,3.030274581909179688e+01
-5.172392845153808594e+00,-6.188609600067138672e+00,3.935050201416015625e+01,2.739634323120117188e+01
-5.397022247314453125e+00,-6.487576007843017578e+00,3.676430511474609375e+01,2.430203819274902344e+01
-5.537751197814941406e+00,-6.685051918029785156e+00,3.406579589843750000e+01,2.105825042724609375e+01
-5.595709800720214844e+00,-6.766583442687988281e+00,3.129692077636718750e+01,1.771572494506835938e+01
-5.567228794097900391e+00,-6.742522239685058594e+00,2.849906539916992188e+01,1.433243370056152344e+01
-5.469737529754638672e+00,-6.627937793731689453e+00,2.571545028686523438e+01,1.096117210388183594e+01
-5.315236091613769531e+00,-6.430713653564453125e+00,2.298058128356933594e+01,7.647203445434570312e+00
-5.108664512634277344e+00,-6.171469211578369141e+00,2.032296371459960938e+01,4.431846618652343750e+00
-4.855464935302734375e+00,-5.860565185546875000e+00,1.776863098144531250e+01,1.346112012863159180e+00
-4.562339782714843750e+00,-5.510079860687255859e+00,1.534089851379394531e+01,-1.584170579910278320e+00
-4.237511157989501953e+00,-5.132838249206542969e+00,1.305972862243652344e+01,-4.339210510253906250e+00
-3.891971588134765625e+00,-4.737220764160156250e+00,1.094097328186035156e+01,-6.905629634857177734e+00
-3.532858371734619141e+00,-4.334213256835937500e+00,8.994987487792968750e+00,-9.274240493774414062e+00
-3.169025421142578125e+00,-3.927068710327148438e+00,7.228558540344238281e+00,-1.144134712219238281e+01
-2.808659076690673828e+00,-3.522066116333007812e+00,5.644045829772949219e+00,-1.340488147735595703e+01
