7.845691442489624023e-01,-2.210097551345825195e+00,2.975870847702026367e+00,-5.123199462890625000e+00
1.275297045707702637e+00,-2.700499773025512695e+00,3.368155479431152344e+00,-6.228248119354248047e+00
1.765987038612365723e+00,-3.191009521484375000e+00,4.005804061889648438e+00,-7.578497886657714844e+00
2.256650686264038086e+00,-3.681233406066894531e+00,4.888797760009765625e+00,-9.174002647399902344e+00
2.747293710708618164e+00,-4.171141147613525391e+00,6.017123222351074219e+00,-1.101461982727050781e+01
3.237859010696411133e+00,-4.660531044006347656e+00,7.390769958496093750e+00,-1.310019016265869141e+01
3.728271484375000000e+00,-5.149624824523925781e+00,9.009699821472167969e+00,-1.543045616149902344e+01
4.218594551086425781e+00,-5.637923717498779297e+00,1.087383556365966797e+01,-1.800526809692382812e+01
4.708768367767333984e+00,-6.124771595001220703e+00,1.298313331604003906e+01,-2.082423019409179688e+01
5.198771476745605469e+00,-6.609302997589111328e+00,1.533751773834228516e+01,-2.388661575317382812e+01
5.688555717468261719e+00,-7.090103626251220703e+00,1.793690299987792969e+01,-2.719126701354980469e+01
6.177845001220703125e+00,-7.563033580780029297e+00,2.078118133544921875e+01,-3.073631858825683594e+01
6.666632652282714844e+00,-8.019446372985839844e+00,2.387010383605957031e+01,-3.451783370971679688e+01
7.154273986816406250e+00,-8.436267852783203125e+00,2.720342063903808594e+01,-3.852755737304687500e+01
7.640261650085449219e+00,-8.772993087768554688e+00,3.078055763244628906e+01,-4.274568939208984375e+01
8.122995376586914062e+00,-8.964384078979492188e+00,3.460068893432617188e+01,-4.713218688964843750e+01
8.597127914428710938e+00,-8.974888801574707031e+00,3.866218566894531250e+01,-5.161437988281250000e+01
9.045048713684082031e+00,-8.830213546752929688e+00,4.296075057983398438e+01,-5.610182571411132812e+01
9.400799751281738281e+00,-8.561220169067382812e+00,4.748327636718750000e+01,-6.051693344116210938e+01
9.540591239929199219e+00,-8.208898544311523438e+00,5.218367767333984375e+01,-6.479754638671875000e+01
9.389081001281738281e+00,-7.814044952392578125e+00,5.695397186279296875e+01,-6.890199279785156250e+01
9.067512512207031250e+00,-7.392815113067626953e+00,6.164851379394531250e+01,-7.280901336669921875e+01
8.685810089111328125e+00,-6.957098484039306641e+00,6.618226623535156250e+01,-7.650542449951171875e+01
8.265733718872070312e+00,-6.509569168090820312e+00,7.052516937255859375e+01,-7.998397064208984375e+01
7.819742202758789062e+00,-6.056041240692138672e+00,7.465803527832031250e+01,-8.323875427246093750e+01
7.360447406768798828e+00,-5.599521160125732422e+00,7.856790924072265625e+01,-8.626677703857421875e+01
6.895929336547851562e+00,-5.142583847045898438e+00,8.224813079833984375e+01,-8.906653594970703125e+01
6.427719593048095703e+00,-4.685110569000244141e+00,8.569609832763671875e+01,-9.163782501220703125e+01
5.958250522613525391e+00,-4.229092597961425781e+00,8.890995788574218750e+01,-9.398037719726562500e+01
5.489180088043212891e+00,-3.776797533035278320e+00,9.188908386230468750e+01,-9.609492492675781250e+01
5.020523548126220703e+00,-3.327403068542480469e+00,9.463367462158203125e+01,-9.798332214355468750e+01
4.551546096801757812e+00,-2.884761333465576172e+00,9.714393615722656250e+01,-9.964702606201171875e+01
4.084186077117919922e+00,-2.448515653610229492e+00,9.941970825195312500e+01,-1.010894088745117188e+02
3.619019508361816406e+00,-2.020434856414794922e+00,1.014617996215820312e+02,-1.023136672973632812e+02
3.156317234039306641e+00,-1.607297897338867188e+00,1.032713088989257812e+02,-1.033238830566406250e+02
2.698028564453125000e+00,-1.209196329116821289e+00,1.048494644165039062e+02,-1.041275329589843750e+02
2.245938777923583984e+00,-8.306558132171630859e-01,1.061984786987304688e+02,-1.047321319580078125e+02
1.801650404930114746e+00,-4.709439873695373535e-01,1.073214492797851562e+02,-1.051474609375000000e+02
1.369612932205200195e+00,-1.405100822448730469e-01,1.082222747802734375e+02,-1.053829345703125000e+02
9.517495632171630859e-01,1.597326993942260742e-01,1.089070816040039062e+02,-1.054531860351562500e+02
5.514988899230957031e-01,4.256968498229980469e-01,1.093829574584960938e+02,-1.053733215332031250e+02
1.789245605468750000e-01,6.522812843322753906e-01,1.096587066650390625e+02,-1.051604766845703125e+02
-1.630553305149078369e-01,8.417673707008361816e-01,1.097481689453125000e+02,-1.048343353271484375e+02
-4.729892015457153320e-01,9.940551519393920898e-01,1.096666412353515625e+02,-1.044134521484375000e+02
-7.385175824165344238e-01,1.102363586425781250e+00,1.094301452636718750e+02,-1.039164276123046875e+02
-9.571083784103393555e-01,1.173812150955200195e+00,1.090608901977539062e+02,-1.033652496337890625e+02
-1.130966544151306152e+00,1.219031333923339844e+00,1.085823364257812500e+02,-1.027783432006835938e+02
-1.257682323455810547e+00,1.233577370643615723e+00,1.080168533325195312e+02,-1.021688308715820312e+02
-1.347608208656311035e+00,1.221501350402832031e+00,1.073880157470703125e+02,-1.015520401000976562e+02
-1.396589040756225586e+00,1.181773424148559570e+00,1.067142105102539062e+02,-1.009412918090820312e+02
-1.411640644073486328e+00,1.131023406982421875e+00,1.060159149169921875e+02,-1.003504028320312500e+02
-1.397337317466735840e+00,1.055030345916748047e+00,1.053100967407226562e+02,-9.978488922119140625e+01
-1.354422569274902344e+00,9.650596380233764648e-01,1.046114273071289062e+02,-9.925737762451171875e+01
-1.287453174591064453e+00,8.648245334625244141e-01,1.039342193603515625e+02,-9.877484893798828125e+01
