-1.083231687545776367e+00,2.041162252426147461e+00,2.513067126274108887e-01,-1.254501938819885254e-02,4.130413532257080078e+00,1.008626842498779297e+01,3.724565029144287109e+00,6.862692832946777344e+00
-1.517462253570556641e+00,1.556558251380920410e+00,-2.314440608024597168e-01,-4.902707636356353760e-01,3.588797569274902344e+00,1.021192169189453125e+01,4.745146274566650391e+00,6.856420516967773438e+00
-1.934921026229858398e+00,1.073213815689086914e+00,-7.122871875762939453e-01,-9.639321565628051758e-01,2.830066442489624023e+00,1.009619998931884766e+01,5.523425579071044922e+00,6.611285209655761719e+00
-2.325872659683227539e+00,5.911084413528442383e-01,-1.189757943153381348e+00,-1.431365370750427246e+00,1.862605929374694824e+00,9.740056037902832031e+00,6.060032367706298828e+00,6.129319190979003906e+00
-2.684165477752685547e+00,1.113484799861907959e-01,-1.662755250930786133e+00,-1.890855789184570312e+00,6.996695995330810547e-01,9.145176887512207031e+00,6.355586528778076172e+00,5.413636684417724609e+00
-2.999400377273559570e+00,-3.650661706924438477e-01,-2.129428625106811523e+00,-2.338081359863281250e+00,-6.424131393432617188e-01,8.313798904418945312e+00,6.411260604858398438e+00,4.468208789825439453e+00
-3.267679691314697266e+00,-8.361235857009887695e-01,-2.586255550384521484e+00,-2.765609741210937500e+00,-2.142113208770751953e+00,7.249084472656250000e+00,6.228727340698242188e+00,3.299168109893798828e+00
-3.481501817703247070e+00,-1.301273107528686523e+00,-3.028234481811523438e+00,-3.169895172119140625e+00,-3.775953054428100586e+00,5.955956459045410156e+00,5.810665607452392578e+00,1.916363239288330078e+00
-3.631588935852050781e+00,-1.756426334381103516e+00,-3.447545289993286133e+00,-3.538943052291870117e+00,-5.516704082489013672e+00,4.441839218139648438e+00,5.160028934478759766e+00,3.314156532287597656e-01
-3.722016334533691406e+00,-2.196248531341552734e+00,-3.830628871917724609e+00,-3.861600399017333984e+00,-7.332498550415039062e+00,2.718066692352294922e+00,4.281815528869628906e+00,-1.438055872917175293e+00
-3.756147384643554688e+00,-2.615428447723388672e+00,-4.169589519500732422e+00,-4.122699737548828125e+00,-9.193506240844726562e+00,8.027522563934326172e-01,3.183691263198852539e+00,-3.368855953216552734e+00
-3.745515346527099609e+00,-3.004252433776855469e+00,-4.448367595672607422e+00,-4.321803569793701172e+00,-1.107157993316650391e+01,-1.282042503356933594e+00,1.875977039337158203e+00,-5.430205821990966797e+00
-3.692901849746704102e+00,-3.348279237747192383e+00,-4.657447338104248047e+00,-4.444831848144531250e+00,-1.294433784484863281e+01,-3.506226301193237305e+00,3.738508224487304688e-01,-7.591107368469238281e+00
-3.599872350692749023e+00,-3.643706083297729492e+00,-4.794934272766113281e+00,-4.501113414764404297e+00,-1.479078865051269531e+01,-5.834949970245361328e+00,-1.300288796424865723e+00,-9.813523292541503906e+00
-3.473918437957763672e+00,-3.883898496627807617e+00,-4.854924678802490234e+00,-4.497056484222412109e+00,-1.659072494506835938e+01,-8.232417106628417969e+00,-3.122141838073730469e+00,-1.206408023834228516e+01
-3.320605039596557617e+00,-4.059208393096923828e+00,-4.852771282196044922e+00,-4.443672180175781250e+00,-1.832768440246582031e+01,-1.065987968444824219e+01,-5.064091205596923828e+00,-1.431260871887207031e+01
-3.150244235992431641e+00,-4.169976234436035156e+00,-4.787755489349365234e+00,-4.342299938201904297e+00,-1.998798751831054688e+01,-1.308626556396484375e+01,-7.093695640563964844e+00,-1.653444480895996094e+01
-2.962249279022216797e+00,-4.222996234893798828e+00,-4.672885894775390625e+00,-4.197621345520019531e+00,-2.156311035156250000e+01,-1.548014354705810547e+01,-9.178684234619140625e+00,-1.870559501647949219e+01
-2.757250547409057617e+00,-4.216696739196777344e+00,-4.521719932556152344e+00,-4.028715133666992188e+00,-2.304423522949218750e+01,-1.781658554077148438e+01,-1.129018211364746094e+01,-2.080440521240234375e+01
-2.545262336730957031e+00,-4.165838241577148438e+00,-4.329689025878906250e+00,-3.828151941299438477e+00,-2.442286109924316406e+01,-2.007744598388671875e+01,-1.339853096008300781e+01,-2.281876373291015625e+01
-2.325872182846069336e+00,-4.075180053710937500e+00,-4.101468563079833984e+00,-3.594227790832519531e+00,-2.569549179077148438e+01,-2.224229049682617188e+01,-1.548145008087158203e+01,-2.473283958435058594e+01
-2.095695018768310547e+00,-3.939204931259155273e+00,-3.840433835983276367e+00,-3.333864927291870117e+00,-2.685842704772949219e+01,-2.429302406311035156e+01,-1.751903915405273438e+01,-2.652995300292968750e+01
-1.867793798446655273e+00,-3.762997627258300781e+00,-3.557071208953857422e+00,-3.052477598190307617e+00,-2.790627479553222656e+01,-2.621324157714843750e+01,-1.948864173889160156e+01,-2.819688606262207031e+01
-1.635643362998962402e+00,-3.536153316497802734e+00,-3.252667427062988281e+00,-2.763123035430908203e+00,-2.884017181396484375e+01,-2.799177742004394531e+01,-2.137014007568359375e+01,-2.972312545776367188e+01
-1.414567112922668457e+00,-3.270248413085937500e+00,-2.938583374023437500e+00,-2.470672130584716797e+00,-2.965799331665039062e+01,-2.961811065673828125e+01,-2.313821601867675781e+01,-3.110468673706054688e+01
-1.197508215904235840e+00,-2.980110883712768555e+00,-2.620833873748779297e+00,-2.176405668258666992e+00,-3.036527633666992188e+01,-3.108740234375000000e+01,-2.477334022521972656e+01,-3.234002304077148438e+01
-9.870548844337463379e-01,-2.673493862152099609e+00,-2.300444364547729492e+00,-1.886622786521911621e+00,-3.096403121948242188e+01,-3.239781951904296875e+01,-2.626339530944824219e+01,-3.342822647094726562e+01
-7.853438854217529297e-01,-2.363158226013183594e+00,-1.985728144645690918e+00,-1.599294424057006836e+00,-3.145755958557128906e+01,-3.354804229736328125e+01,-2.760014152526855469e+01,-3.437153625488281250e+01
-5.976573824882507324e-01,-2.059894084930419922e+00,-1.677162170410156250e+00,-1.323491573333740234e+00,-3.185023117065429688e+01,-3.454090499877929688e+01,-2.878172111511230469e+01,-3.517118453979492188e+01
-4.192288517951965332e-01,-1.757804989814758301e+00,-1.381989240646362305e+00,-1.059945225715637207e+00,-3.214905929565429688e+01,-3.537948608398437500e+01,-2.981166839599609375e+01,-3.583293151855468750e+01
-2.504906654357910156e-01,-1.467762947082519531e+00,-1.096520423889160156e+00,-8.115700483322143555e-01,-3.235867309570312500e+01,-3.607048034667968750e+01,-3.069057083129882812e+01,-3.636290359497070312e+01
-9.811532497406005859e-02,-1.185254335403442383e+00,-8.316064476966857910e-01,-5.731191039085388184e-01,-3.248391723632812500e+01,-3.661874008178710938e+01,-3.142445182800292969e+01,-3.676868820190429688e+01
3.509563207626342773e-02,-9.223499894142150879e-01,-5.831468701362609863e-01,-3.582471609115600586e-01,-3.253297424316406250e+01,-3.703454208374023438e+01,-3.201707839965820312e+01,-3.705524826049804688e+01
1.497835516929626465e-01,-6.676239371299743652e-01,-3.489416837692260742e-01,-1.554606556892395020e-01,-3.251542663574218750e+01,-3.732611465454101562e+01,-3.247825241088867188e+01,-3.723437118530273438e+01
