-6.972330808639526367e-01,-1.653685271739959717e-01,-2.766516685485839844e+00,-1.098622798919677734e+00,1.279490566253662109e+01,8.642153739929199219e-01,7.294034004211425781e+00,-4.566930770874023438e+00
-1.098447680473327637e+00,-5.493345260620117188e-01,-2.552217483520507812e+00,-1.008657097816467285e+00,1.244628906250000000e+01,-5.190429687500000000e-01,7.211349964141845703e+00,-5.116242408752441406e+00
-1.476847052574157715e+00,-9.072998166084289551e-01,-2.335778236389160156e+00,-9.186828136444091797e-01,1.189706516265869141e+01,-1.795151710510253906e+00,6.936682701110839844e+00,-5.620571136474609375e+00
-1.821877002716064453e+00,-1.237150430679321289e+00,-2.122374534606933594e+00,-8.304536938667297363e-01,1.115864181518554688e+01,-2.963040828704833984e+00,6.483032703399658203e+00,-6.079912662506103516e+00
-2.135520696640014648e+00,-1.529287576675415039e+00,-1.914766907691955566e+00,-7.471998333930969238e-01,1.024770355224609375e+01,-4.024228096008300781e+00,5.864457607269287109e+00,-6.495139598846435547e+00
-2.409055471420288086e+00,-1.785398483276367188e+00,-1.710050821304321289e+00,-6.602100729942321777e-01,9.179943084716796875e+00,-4.981611728668212891e+00,5.099813938140869141e+00,-6.868739604949951172e+00
-2.633394956588745117e+00,-2.006038188934326172e+00,-1.517929196357727051e+00,-5.771720409393310547e-01,7.975415229797363281e+00,-5.836637020111083984e+00,4.207114696502685547e+00,-7.198844432830810547e+00
-2.809378147125244141e+00,-2.182810544967651367e+00,-1.329576253890991211e+00,-5.030338168144226074e-01,6.658717632293701172e+00,-6.595601558685302734e+00,3.204095602035522461e+00,-7.487430572509765625e+00
-2.935872554779052734e+00,-2.321500778198242188e+00,-1.151954889297485352e+00,-4.301409125328063965e-01,5.254028320312500000e+00,-7.260389804840087891e+00,2.112690448760986328e+00,-7.738947391510009766e+00
-3.018130540847778320e+00,-2.419558525085449219e+00,-9.787392020225524902e-01,-3.661266565322875977e-01,3.786092042922973633e+00,-7.836367130279541016e+00,9.519400596618652344e-01,-7.954017639160156250e+00
-3.056095123291015625e+00,-2.474625825881958008e+00,-8.192330598831176758e-01,-3.026330471038818359e-01,2.277026653289794922e+00,-8.325736999511718750e+00,-2.578392028808593750e-01,-8.137081146240234375e+00
-3.058456897735595703e+00,-2.494343996047973633e+00,-6.723538637161254883e-01,-2.450344562530517578e-01,7.489790916442871094e-01,-8.735353469848632812e+00,-1.495152115821838379e+00,-8.288397789001464844e+00
-3.018368244171142578e+00,-2.483726024627685547e+00,-5.311025977134704590e-01,-1.895123124122619629e-01,-7.802493572235107422e-01,-9.071530342102050781e+00,-2.742324113845825195e+00,-8.410915374755859375e+00
-2.949507474899291992e+00,-2.442924261093139648e+00,-3.986946344375610352e-01,-1.456405520439147949e-01,-2.289433479309082031e+00,-9.337081909179687500e+00,-3.984187126159667969e+00,-8.505671501159667969e+00
-2.850125551223754883e+00,-2.379722595214843750e+00,-2.761982679367065430e-01,-1.000178456306457520e-01,-3.764187335968017578e+00,-9.536429405212402344e+00,-5.205649375915527344e+00,-8.578492164611816406e+00
-2.731183528900146484e+00,-2.295278549194335938e+00,-1.630046367645263672e-01,-6.482279300689697266e-02,-5.189249992370605469e+00,-9.674528121948242188e+00,-6.395510673522949219e+00,-8.628500938415527344e+00
-2.593115329742431641e+00,-2.190834045410156250e+00,-6.695020198822021484e-02,-3.059983253479003906e-02,-6.554841995239257812e+00,-9.756030082702636719e+00,-7.543149948120117188e+00,-8.660912513732910156e+00
-2.446037769317626953e+00,-2.072679042816162109e+00,1.645594835281372070e-02,-4.350185394287109375e-03,-7.851399421691894531e+00,-9.789505004882812500e+00,-8.638566970825195312e+00,-8.676212310791015625e+00
-2.279368400573730469e+00,-1.945544958114624023e+00,8.974075317382812500e-02,1.806879043579101562e-02,-9.074418067932128906e+00,-9.781276702880859375e+00,-9.674906730651855469e+00,-8.678387641906738281e+00
-2.104010105133056641e+00,-1.805144309997558594e+00,1.537139415740966797e-01,3.759783506393432617e-02,-1.021410179138183594e+01,-9.736406326293945312e+00,-1.064767932891845703e+01,-8.669353485107421875e+00
-1.920364618301391602e+00,-1.657450437545776367e+00,2.097209692001342773e-01,5.375677347183227539e-02,-1.126610660552978516e+01,-9.659549713134765625e+00,-1.155025100708007812e+01,-8.650554656982421875e+00
-1.734284758567810059e+00,-1.509305477142333984e+00,2.555251121520996094e-01,7.316982746124267578e-02,-1.222628879547119141e+01,-9.554689407348632812e+00,-1.237897586822509766e+01,-8.623676300048828125e+00
-1.547780275344848633e+00,-1.350819349288940430e+00,2.895449399948120117e-01,8.396255970001220703e-02,-1.309343147277832031e+01,-9.426926612854003906e+00,-1.313362884521484375e+01,-8.587091445922851562e+00
-1.364513635635375977e+00,-1.193835020065307617e+00,3.154513239860534668e-01,8.804500102996826172e-02,-1.386732196807861328e+01,-9.282154083251953125e+00,-1.380903816223144531e+01,-8.545109748840332031e+00
-1.183282136917114258e+00,-1.042750597000122070e+00,3.333721756935119629e-01,8.760491013526916504e-02,-1.454957866668701172e+01,-9.124428749084472656e+00,-1.440595531463623047e+01,-8.501087188720703125e+00
-1.003999829292297363e+00,-8.951968550682067871e-01,3.380617499351501465e-01,8.624404668807983398e-02,-1.514122009277343750e+01,-8.957742691040039062e+00,-1.492733097076416016e+01,-8.457284927368164062e+00
-8.283610343933105469e-01,-7.474378347396850586e-01,3.296354115009307861e-01,8.247679471969604492e-02,-1.564321994781494141e+01,-8.788711547851562500e+00,-1.537492942810058594e+01,-8.414162635803222656e+00
-6.632807850837707520e-01,-6.033859848976135254e-01,3.219818174839019775e-01,8.161592483520507812e-02,-1.605739974975585938e+01,-8.623893737792968750e+00,-1.574864864349365234e+01,-8.372923851013183594e+00
-5.063953995704650879e-01,-4.728492498397827148e-01,3.064489364624023438e-01,7.409355044364929199e-02,-1.638903999328613281e+01,-8.462903022766113281e+00,-1.605034255981445312e+01,-8.332116127014160156e+00
-3.596859574317932129e-01,-3.498083949089050293e-01,2.822203934192657471e-01,7.031172513961791992e-02,-1.664223861694335938e+01,-8.309679031372070312e+00,-1.628676795959472656e+01,-8.295069694519042969e+00
-2.225287556648254395e-01,-2.289891242980957031e-01,2.495448291301727295e-01,6.658461689949035645e-02,-1.682208251953125000e+01,-8.168568611145019531e+00,-1.646167182922363281e+01,-8.259913444519042969e+00
-9.721088409423828125e-02,-1.226901412010192871e-01,2.157618701457977295e-01,5.648800730705261230e-02,-1.693334770202636719e+01,-8.043796539306640625e+00,-1.657616615295410156e+01,-8.226620674133300781e+00
1.252549886703491211e-02,-2.043175697326660156e-02,1.876006722450256348e-01,5.195060372352600098e-02,-1.698195266723632812e+01,-7.935915470123291016e+00,-1.663751029968261719e+01,-8.198376655578613281e+00
1.132023334503173828e-01,6.929773092269897461e-02,1.493831872940063477e-01,3.740003705024719238e-02,-1.697569084167480469e+01,-7.842114925384521484e+00,-1.664772605895996094e+01,-8.172401428222656250e+00
2.019225358963012695e-01,1.527960896492004395e-01,1.125768125057220459e-01,3.088977932929992676e-02,-1.691909027099609375e+01,-7.767423152923583984e+00,-1.661307716369628906e+01,-8.153701782226562500e+00
2.714285254478454590e-01,2.233051061630249023e-01,7.901442050933837891e-02,2.000010013580322266e-02,-1.681812858581542969e+01,-7.711134910583496094e+00,-1.653667831420898438e+01,-8.138257026672363281e+00
3.351235389709472656e-01,2.764724493026733398e-01,4.368466138839721680e-02,6.191939115524291992e-03,-1.668241500854492188e+01,-7.671627521514892578e+00,-1.642502593994140625e+01,-8.128256797790527344e+00
