4.228733777999877930e-01,5.053506088256835938e+01
-6.628009676933288574e-02,5.074649810791015625e+01
-5.578820705413818359e-01,5.071335983276367188e+01
-1.049501299858093262e+00,5.043441772460937500e+01
-1.539487600326538086e+00,4.990966796875000000e+01
-2.029428005218505859e+00,4.913992309570312500e+01
-2.521003961563110352e+00,4.812520980834960938e+01
-3.012153387069702148e+00,4.686470794677734375e+01
-3.502735614776611328e+00,4.535863113403320312e+01
-3.992340803146362305e+00,4.360726165771484375e+01
-4.483430862426757812e+00,4.161109161376953125e+01
-4.973216533660888672e+00,3.936937713623046875e+01
-5.464319229125976562e+00,3.688277053833007812e+01
-5.955310344696044922e+00,3.415061187744140625e+01
-6.446273326873779297e+00,3.117295646667480469e+01
-6.936029434204101562e+00,2.794981956481933594e+01
-7.423670768737792969e+00,2.448180389404296875e+01
-7.913187980651855469e+00,2.076996803283691406e+01
-8.400058746337890625e+00,1.681337356567382812e+01
-8.887099266052246094e+00,1.261334419250488281e+01
-9.373979568481445312e+00,8.169794082641601562e+00
-9.851907730102539062e+00,3.482804298400878906e+00
-1.030214214324951172e+01,-1.443149566650390625e+00
-1.041635990142822266e+01,-6.594220638275146484e+00
-1.017307472229003906e+01,-1.180240058898925781e+01
-9.820706367492675781e+00,-1.688893890380859375e+01
-9.371487617492675781e+00,-2.179929161071777344e+01
-8.914139747619628906e+00,-2.648503494262695312e+01
-8.445388793945312500e+00,-3.094210433959960938e+01
-7.977315425872802734e+00,-3.516479873657226562e+01
-7.503081321716308594e+00,-3.915345764160156250e+01
-7.028992652893066406e+00,-4.290499877929687500e+01
-6.557533740997314453e+00,-4.641949462890625000e+01
-6.083097457885742188e+00,-4.969826126098632812e+01
-5.607110023498535156e+00,-5.273981094360351562e+01
-5.134270668029785156e+00,-5.554336547851562500e+01
-4.664428234100341797e+00,-5.811050033569335938e+01
-4.193897247314453125e+00,-6.044271469116210938e+01
-3.720607042312622070e+00,-6.253966522216796875e+01
-3.251939296722412109e+00,-6.439997100830078125e+01
-2.786497354507446289e+00,-6.602593994140625000e+01
-2.321590662002563477e+00,-6.741918945312500000e+01
-1.861090421676635742e+00,-6.857998657226562500e+01
-1.410793185234069824e+00,-6.951052856445312500e+01
-9.656309485435485840e-01,-7.021592712402343750e+01
-5.251104235649108887e-01,-7.069874572753906250e+01
-1.009639501571655273e-01,-7.096130371093750000e+01
2.780665159225463867e-01,-7.101178741455078125e+01
6.279417276382446289e-01,-7.087275695800781250e+01
9.240137338638305664e-01,-7.055878448486328125e+01
1.178110361099243164e+00,-7.009677886962890625e+01
1.411933183670043945e+00,-6.950772094726562500e+01
1.556969761848449707e+00,-6.880175781250000000e+01
1.642199993133544922e+00,-6.802326965332031250e+01
1.723371386528015137e+00,-6.720217132568359375e+01
1.733686685562133789e+00,-6.634048461914062500e+01
1.737750053405761719e+00,-6.547364044189453125e+01
1.629346013069152832e+00,-6.460476684570312500e+01
1.425586462020874023e+00,-6.379009246826171875e+01
1.189573407173156738e+00,-6.307730102539062500e+01
9.534229040145874023e-01,-6.248251342773437500e+01
7.252791523933410645e-01,-6.200580215454101562e+01
4.910440444946289062e-01,-6.164316177368164062e+01
3.128859400749206543e-01,-6.139764022827148438e+01
1.309423744678497314e-01,-6.124119567871093750e+01
-4.935187101364135742e-02,-6.117572402954101562e+01
-2.158379852771759033e-01,-6.120040130615234375e+01
-3.592966794967651367e-01,-6.130831909179687500e+01
-4.284389913082122803e-01,-6.148796844482421875e+01
-4.627635776996612549e-01,-6.170218658447265625e+01
-5.281069874763488770e-01,-6.193356704711914062e+01
-5.444675683975219727e-01,-6.219762039184570312e+01
-5.709415674209594727e-01,-6.246985244750976562e+01
-5.745694041252136230e-01,-6.275532150268554688e+01
-5.580431222915649414e-01,-6.304260635375976562e+01
-4.661699533462524414e-01,-6.332162857055664062e+01
-3.826336860656738281e-01,-6.355471420288085938e+01
-3.237500786781311035e-01,-6.374603271484375000e+01
-2.488237023353576660e-01,-6.390790939331054688e+01
-1.300047039985656738e-01,-6.403231811523437500e+01
-2.836215496063232422e-02,-6.409732055664062500e+01
4.195815324783325195e-02,-6.411150360107421875e+01
1.408013105392456055e-01,-6.409052276611328125e+01
1.911817193031311035e-01,-6.402011871337890625e+01
2.319801449775695801e-01,-6.392452621459960938e+01
3.089821934700012207e-01,-6.380853652954101562e+01
3.444899916648864746e-01,-6.365404510498046875e+01
3.134856224060058594e-01,-6.348180007934570312e+01
2.797019481658935547e-01,-6.332505798339843750e+01
2.611962854862213135e-01,-6.318520736694335938e+01
2.278400063514709473e-01,-6.305460739135742188e+01
1.622474789619445801e-01,-6.294068908691406250e+01
9.319579601287841797e-02,-6.285956573486328125e+01
2.113282680511474609e-03,-6.281296920776367188e+01
-6.377661228179931641e-02,-6.281191253662109375e+01
-1.800525188446044922e-02,-6.284379959106445312e+01
1.797829270362854004e-01,-6.285280227661132812e+01
3.900496363639831543e-01,-6.276290893554687500e+01
6.983787417411804199e-01,-6.256788253784179688e+01
6.983787417411804199e-01,-6.221869277954101562e+01
